id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
8474618,Marco Scandella,Defenseman,Buffalo Sabres,17,82,0,5,23:19,114,37,-15,0,0,0,0,0,0,2017-2018
8474743,Zach Redmond,Defenseman,Buffalo Sabres,0,3,0,0,14:28,2,2,1,0,0,0,0,0,0,2017-2018
8475158,Ryan O'Reilly,Forward,Buffalo Sabres,37,81,0,24,20:49,48,2,-23,0,0,0,0,0,0,2017-2018
8475169,Evander Kane,Forward,Buffalo Sabres,25,78,0,29,19:34,34,82,-9,0,0,0,0,0,0,2017-2018
8475185,Jacob Josefson,Forward,Buffalo Sabres,2,39,0,2,11:22,33,6,-4,0,0,0,0,0,0,2017-2018
8475325,Jordan Nolan,Forward,Buffalo Sabres,4,69,0,4,9:47,17,69,-13,0,0,0,0,0,0,2017-2018
8475728,Johan Larsson,Forward,Buffalo Sabres,13,80,0,4,14:06,47,49,-30,0,0,0,0,0,0,2017-2018
8476166,Taylor Fedun,Defenseman,Buffalo Sabres,1,7,0,0,14:41,10,2,-1,0,0,0,0,0,0,2017-2018
8476293,Scott Wilson,Forward,Buffalo Sabres,8,69,0,6,12:12,33,8,-20,0,0,0,0,0,0,2017-2018
8476470,Nathan Beaulieu,Defenseman,Buffalo Sabres,8,59,0,1,15:56,65,36,-19,0,0,0,0,0,0,2017-2018
8476495,Seth Griffith,Forward,Buffalo Sabres,1,21,0,2,10:33,4,6,-6,0,0,0,0,0,0,2017-2018
8476807,Matt Tennyson,Defenseman,Buffalo Sabres,0,15,0,0,17:58,11,8,-8,0,0,0,0,0,0,2017-2018
8476878,Zemgus Girgensons,Forward,Buffalo Sabres,8,71,0,7,13:42,32,26,-12,0,0,0,0,0,0,2017-2018
8476931,Jake McCabe,Defenseman,Buffalo Sabres,9,53,0,3,19:30,79,26,-11,0,0,0,0,0,0,2017-2018
8476982,Danny O'Regan,Forward,Buffalo Sabres,4,21,0,0,9:58,6,2,-2,0,0,0,0,0,0,2017-2018
8477392,Hudson Fasching,Forward,Buffalo Sabres,0,5,0,0,9:42,2,2,-1,0,0,0,0,0,0,2017-2018
8477473,Justin Bailey,Forward,Buffalo Sabres,1,12,0,3,11:16,9,2,-2,0,0,0,0,0,0,2017-2018
8477491,Nick Baptiste,Forward,Buffalo Sabres,2,33,0,4,9:58,3,14,-4,0,0,0,0,0,0,2017-2018
8477499,Rasmus Ristolainen,Defenseman,Buffalo Sabres,35,73,0,6,26:29:00,111,48,-25,0,0,0,0,0,0,2017-2018
8477933,Sam Reinhart,Forward,Buffalo Sabres,25,82,0,25,17:06,42,26,-24,0,0,0,0,0,0,2017-2018
8478403,Jack Eichel,Forward,Buffalo Sabres,39,67,0,25,20:08,35,32,-25,0,0,0,0,0,0,2017-2018
8478425,Brendan Guhle,Defenseman,Buffalo Sabres,5,18,0,0,18:06,8,10,-6,0,0,0,0,0,0,2017-2018
8478542,Evan Rodrigues,Forward,Buffalo Sabres,18,48,0,7,13:55,23,14,-10,0,0,0,0,0,0,2017-2018
8479268,Casey Nelson,Defenseman,Buffalo Sabres,5,37,0,3,18:46,37,8,-14,0,0,0,0,0,0,2017-2018
8479304,Kyle Criscuolo,Forward,Buffalo Sabres,0,9,0,0,8:00,3,4,-4,0,0,0,0,0,0,2017-2018
8479423,Alex Nylander,Forward,Buffalo Sabres,0,3,0,1,12:51,0,0,-3,0,0,0,0,0,0,2017-2018
8479755,Victor Antipin,Defenseman,Buffalo Sabres,10,47,0,0,15:16,41,18,-9,0,0,0,0,0,0,2017-2018
8479999,Casey Mittelstadt,Forward,Buffalo Sabres,4,6,0,1,14:01,2,2,1,0,0,0,0,0,0,2017-2018
8473434,Chad Johnson,Goalie,Buffalo Sabres,0,36,29,0,49:15:00,0,0,0,10,16,3.552231,962,105,0,2017-2018
8475215,Robin Lehner,Goalie,Buffalo Sabres,0,53,50,0,53:48:00,0,0,0,14,26,3.008398,1560,143,3,2017-2018
8476330,Adam Wilcox,Goalie,Buffalo Sabres,0,1,0,0,38:39:00,0,0,0,0,1,0,14,0,0,2017-2018
8476999,Linus Ullmark,Goalie,Buffalo Sabres,0,5,3,0,48:03:00,0,0,0,1,2,1.997503,123,8,0,2017-2018
8468309,Mark Streit,Defenseman,Montreal Canadiens,0,2,0,0,14:13,0,0,-2,0,0,0,0,0,0,2017-2018
8469466,Ales Hemsky,Forward,Montreal Canadiens,0,7,0,0,9:55,2,10,-1,0,0,0,0,0,0,2017-2018
8469521,Tomas Plekanec,Forward,Montreal Canadiens,20,77,0,6,15:08,41,45,1,0,0,0,0,0,0,2017-2018
8470642,Shea Weber,Defenseman,Montreal Canadiens,10,26,0,6,25:20:00,59,14,-8,0,0,0,0,0,0,2017-2018
8471338,Torrey Mitchell,Forward,Montreal Canadiens,5,60,0,6,11:24,29,30,-5,0,0,0,0,0,0,2017-2018
8473507,Jeff Petry,Defenseman,Montreal Canadiens,30,82,0,12,23:29,138,28,-30,0,0,0,0,0,0,2017-2018
8473673,David Schlemko,Defenseman,Montreal Canadiens,4,37,0,1,18:03,72,6,3,0,0,0,0,0,0,2017-2018
8473991,Karl Alzner,Defenseman,Montreal Canadiens,11,82,0,1,20:04,144,40,-7,0,0,0,0,0,0,2017-2018
8474038,Paul Byron,Forward,Montreal Canadiens,15,82,0,20,16:07,55,23,-4,0,0,0,0,0,0,2017-2018
8474157,Max Pacioretty,Forward,Montreal Canadiens,20,64,0,17,19:00,27,30,-16,0,0,0,0,0,0,2017-2018
8474818,Jordie Benn,Defenseman,Montreal Canadiens,11,77,0,4,18:58,153,34,-2,0,0,0,0,0,0,2017-2018
8475235,Nicolas Deslauriers,Forward,Montreal Canadiens,4,58,0,10,11:35,30,55,7,0,0,0,0,0,0,2017-2018
8475278,Byron Froese,Forward,Montreal Canadiens,8,48,0,3,11:34,42,26,0,0,0,0,0,0,0,2017-2018
8475848,Brendan Gallagher,Forward,Montreal Canadiens,23,82,0,31,16:09,41,34,-13,0,0,0,0,0,0,2017-2018
8475869,Brandon Davidson,Defenseman,Montreal Canadiens,3,51,0,4,16:49,89,23,-13,0,0,0,0,0,0,2017-2018
8476381,Andrew Shaw,Forward,Montreal Canadiens,10,51,0,10,15:48,26,53,-8,0,0,0,0,0,0,2017-2018
8476400,Logan Shaw,Forward,Montreal Canadiens,10,72,0,4,11:52,46,12,-6,0,0,0,0,0,0,2017-2018
8476422,Mike Reilly,Defenseman,Montreal Canadiens,16,57,0,2,14:57,37,26,-5,0,0,0,0,0,0,2017-2018
8476476,Joe Morrow,Defenseman,Montreal Canadiens,10,56,0,6,16:43,67,26,-4,0,0,0,0,0,0,2017-2018
8476479,Phillip Danault,Forward,Montreal Canadiens,17,52,0,8,16:35,38,34,0,0,0,0,0,0,0,2017-2018
8476851,Alex Galchenyuk,Forward,Montreal Canadiens,32,82,0,19,16:14,37,22,-31,0,0,0,0,0,0,2017-2018
8476948,Charles Hudon,Forward,Montreal Canadiens,20,72,0,10,14:01,38,38,-12,0,0,0,0,0,0,2017-2018
8477446,Michael McCarron,Forward,Montreal Canadiens,1,18,0,0,8:45,14,32,-1,0,0,0,0,0,0,2017-2018
8477455,Jacob de la Rose,Forward,Montreal Canadiens,8,55,0,4,11:50,36,29,-2,0,0,0,0,0,0,2017-2018
8477476,Artturi Lehkonen,Forward,Montreal Canadiens,9,66,0,12,16:29,23,20,-11,0,0,0,0,0,0,2017-2018
8477494,Jonathan Drouin,Forward,Montreal Canadiens,33,77,0,13,17:35,27,30,-28,0,0,0,0,0,0,2017-2018
8477510,Kerby Rychel,Forward,Montreal Canadiens,1,4,0,1,11:01,2,2,-2,0,0,0,0,0,0,2017-2018
8477642,Rinat Valiev,Defenseman,Montreal Canadiens,0,2,0,0,11:48,2,2,0,0,0,0,0,0,0,2017-2018
8477901,Daniel Carr,Forward,Montreal Canadiens,10,38,0,6,12:08,16,8,2,0,0,0,0,0,0,2017-2018
8477957,Nikita Scherbak,Forward,Montreal Canadiens,2,26,0,4,13:22,15,8,-5,0,0,0,0,0,0,2017-2018
8478004,Brett Lernout,Defenseman,Montreal Canadiens,1,18,0,0,16:43,18,6,-5,0,0,0,0,0,0,2017-2018
8478454,Noah Juulsen,Defenseman,Montreal Canadiens,2,23,0,1,19:25,34,4,1,0,0,0,0,0,0,2017-2018
8479376,Victor Mete,Defenseman,Montreal Canadiens,7,49,0,0,15:35,71,4,5,0,0,0,0,0,0,2017-2018
8480143,Jakub Jerabek,Defenseman,Montreal Canadiens,6,36,0,2,16:19,48,6,-2,0,0,0,0,0,0,2017-2018
8471219,Al Montoya,Goalie,Montreal Canadiens,0,13,8,0,53:12:00,0,0,0,4,3,3.209329,346,37,0,2017-2018
8471679,Carey Price,Goalie,Montreal Canadiens,0,49,48,0,58:15:00,0,0,0,16,26,3.11075,1487,148,1,2017-2018
8474550,Antti Niemi,Goalie,Montreal Canadiens,0,24,20,0,50:32:00,0,0,0,7,9,3.115984,710,63,1,2017-2018
8479292,Charlie Lindgren,Goalie,Montreal Canadiens,0,14,14,0,59:29:00,0,0,0,4,8,3.025331,457,42,2,2017-2018
8468483,Marian Gaborik,Forward,Ottawa Senators,10,46,0,11,13:58,9,24,2,0,0,0,0,0,0,2017-2018
8469665,Johnny Oduya,Defenseman,Ottawa Senators,4,52,0,4,17:06,76,32,1,0,0,0,0,0,0,2017-2018
8470358,Alexandre Burrows,Forward,Ottawa Senators,8,71,0,6,11:41,32,59,-8,0,0,0,0,0,0,2017-2018
8470602,Dion Phaneuf,Defenseman,Ottawa Senators,20,79,0,6,19:59,154,49,-15,0,0,0,0,0,0,2017-2018
8470775,Nate Thompson,Forward,Ottawa Senators,12,69,0,5,12:46,39,20,-1,0,0,0,0,0,0,2017-2018
8471663,Mike Blunden,Forward,Ottawa Senators,0,1,0,0,6:31,0,0,0,0,0,0,0,0,0,2017-2018
8471676,Bobby Ryan,Forward,Ottawa Senators,22,62,0,11,16:26,52,14,-12,0,0,0,0,0,0,2017-2018
8471768,Tom Pyatt,Forward,Ottawa Senators,15,81,0,7,14:03,93,10,-12,0,0,0,0,0,0,2017-2018
8473544,Derick Brassard,Forward,Ottawa Senators,25,72,0,21,17:43,25,34,0,0,0,0,0,0,0,2017-2018
8474018,Christopher DiDomenico,Forward,Ottawa Senators,4,24,0,6,11:47,14,8,-4,0,0,0,0,0,0,2017-2018
8474024,Jim O'Brien,Forward,Ottawa Senators,1,10,0,0,8:45,5,0,-1,0,0,0,0,0,0,2017-2018
8474068,Kyle Turris,Forward,Ottawa Senators,35,76,0,16,16:36,35,26,19,0,0,0,0,0,0,2017-2018
8474250,Zack Smith,Forward,Ottawa Senators,14,68,0,5,16:43,29,54,-32,0,0,0,0,0,0,2017-2018
8474578,Erik Karlsson,Defenseman,Ottawa Senators,53,71,0,9,26:44:00,120,36,-25,0,0,0,0,0,0,2017-2018
8474697,Mark Borowiecki,Defenseman,Ottawa Senators,8,52,0,3,14:38,81,64,-6,0,0,0,0,0,0,2017-2018
8474884,Mike Hoffman,Forward,Ottawa Senators,34,82,0,22,18:24,34,32,-20,0,0,0,0,0,0,2017-2018
8475168,Matt Duchene,Forward,Ottawa Senators,32,82,0,27,18:19,49,18,-22,0,0,0,0,0,0,2017-2018
8475175,Magnus Paajarvi,Forward,Ottawa Senators,4,79,0,8,12:27,42,12,-11,0,0,0,0,0,0,2017-2018
8475227,Chris Wideman,Defenseman,Ottawa Senators,5,16,0,3,11:33,9,6,5,0,0,0,0,0,0,2017-2018
8475254,Gabriel Dumont,Forward,Ottawa Senators,1,30,0,1,9:02,16,6,1,0,0,0,0,0,0,2017-2018
8475328,Ben Sexton,Forward,Ottawa Senators,0,2,0,0,10:16,0,0,-1,0,0,0,0,0,0,2017-2018
8475913,Mark Stone,Forward,Ottawa Senators,42,58,0,20,20:40,39,10,9,0,0,0,0,0,0,2017-2018
8475982,Erik Burgdoerfer,Defenseman,Ottawa Senators,1,2,0,0,13:25,2,0,2,0,0,0,0,0,0,2017-2018
8476288,Ryan Dzingel,Forward,Ottawa Senators,18,79,0,23,16:29,19,35,-17,0,0,0,0,0,0,2017-2018
8476323,Max McCormick,Forward,Ottawa Senators,2,30,0,3,8:21,8,37,-5,0,0,0,0,0,0,2017-2018
8476368,Fredrik Claesson,Defenseman,Ottawa Senators,6,64,0,1,15:20,84,35,-7,0,0,0,0,0,0,2017-2018
8476406,Nicholas Shore,Forward,Ottawa Senators,14,64,0,5,14:10,20,16,-3,0,0,0,0,0,0,2017-2018
8476419,Jean-Gabriel Pageau,Forward,Ottawa Senators,15,78,0,14,16:44,69,36,-14,0,0,0,0,0,0,2017-2018
8476879,Cody Ceci,Defenseman,Ottawa Senators,14,82,0,5,23:20,171,12,-27,0,0,0,0,0,0,2017-2018
8476890,Patrick Sieloff,Defenseman,Ottawa Senators,0,1,0,1,11:11,1,0,-2,0,0,0,0,0,0,2017-2018
8477426,Nick Paul,Forward,Ottawa Senators,0,11,0,1,7:53,4,0,-4,0,0,0,0,0,0,2017-2018
8477433,Ben Harpur,Defenseman,Ottawa Senators,1,41,0,0,14:53,35,21,-21,0,0,0,0,0,0,2017-2018
8477971,Andreas Englund,Defenseman,Ottawa Senators,0,1,0,0,11:21,2,0,1,0,0,0,0,0,0,2017-2018
8478268,Jack Rodewald,Forward,Ottawa Senators,0,4,0,0,7:18,2,2,-1,0,0,0,0,0,0,2017-2018
8478400,Colin White,Forward,Ottawa Senators,4,21,0,2,13:20,15,8,1,0,0,0,0,0,0,2017-2018
8478469,Thomas Chabot,Defenseman,Ottawa Senators,16,63,0,9,17:30,64,14,-12,0,0,0,0,0,0,2017-2018
8478488,Filip Chlapik,Forward,Ottawa Senators,3,20,0,1,10:04,14,4,-5,0,0,0,0,0,0,2017-2018
8478846,Christian Wolanin,Defenseman,Ottawa Senators,2,10,0,1,14:38,5,0,-4,0,0,0,0,0,0,2017-2018
8478868,Christian Jaros,Defenseman,Ottawa Senators,0,2,0,0,7:58,0,0,0,0,0,0,0,0,0,2017-2018
8479366,Logan Brown,Forward,Ottawa Senators,1,4,0,0,8:07,1,0,0,0,0,0,0,0,0,2017-2018
8480029,Alex Formenton,Forward,Ottawa Senators,0,1,0,0,4:54,1,0,0,0,0,0,0,0,0,2017-2018
8467950,Craig Anderson,Goalie,Ottawa Senators,0,58,55,0,56:02:00,0,0,0,23,25,3.322532,1768,180,2,2017-2018
8471433,Daniel Taylor,Goalie,Ottawa Senators,0,1,1,0,58:29:00,0,0,0,0,1,4.103733,34,4,0,2017-2018
8477237,Mike Condon,Goalie,Ottawa Senators,0,31,26,0,52:27:00,0,0,0,5,17,3.246401,898,88,0,2017-2018
8466139,Patrick Marleau,Forward,Toronto Maple Leafs,20,82,0,27,16:59,26,16,1,0,0,0,0,0,0,2017-2018
8468493,Ron Hainsey,Defenseman,Toronto Maple Leafs,19,80,0,4,21:51,169,20,12,0,0,0,0,0,0,2017-2018
8468575,Dominic Moore,Forward,Toronto Maple Leafs,6,50,0,6,10:17,19,16,3,0,0,0,0,0,0,2017-2018
8469521,Tomas Plekanec,Forward,Toronto Maple Leafs,20,77,0,6,15:08,41,45,1,0,0,0,0,0,0,2017-2018
8470611,Eric Fehr,Forward,Toronto Maple Leafs,1,18,0,3,11:46,14,2,6,0,0,0,0,0,0,2017-2018
8471392,Roman Polak,Defenseman,Toronto Maple Leafs,10,54,0,2,17:38,84,46,5,0,0,0,0,0,0,2017-2018
8473463,Leo Komarov,Forward,Toronto Maple Leafs,12,74,0,7,15:47,48,31,0,0,0,0,0,0,0,2017-2018
8474037,James van Riemsdyk,Forward,Toronto Maple Leafs,18,81,0,36,14:53,23,30,1,0,0,0,0,0,0,2017-2018
8474581,Jake Gardiner,Defenseman,Toronto Maple Leafs,47,82,0,5,22:31,103,32,9,0,0,0,0,0,0,2017-2018
8474709,Matt Martin,Forward,Toronto Maple Leafs,9,50,0,3,7:59,9,50,0,0,0,0,0,0,0,2017-2018
8475098,Tyler Bozak,Forward,Toronto Maple Leafs,32,81,0,11,15:38,28,28,6,0,0,0,0,0,0,2017-2018
8475172,Nazem Kadri,Forward,Toronto Maple Leafs,23,80,0,32,16:45,26,42,2,0,0,0,0,0,0,2017-2018
8475716,Martin Marincin,Defenseman,Toronto Maple Leafs,0,2,0,0,16:40,4,2,-2,0,0,0,0,0,0,2017-2018
8475718,Justin Holl,Defenseman,Toronto Maple Leafs,0,2,0,2,17:21,3,0,5,0,0,0,0,0,0,2017-2018
8475786,Zach Hyman,Forward,Toronto Maple Leafs,25,82,0,15,17:21,55,37,22,0,0,0,0,0,0,2017-2018
8476410,Josh Leivo,Forward,Toronto Maple Leafs,3,16,0,1,10:34,5,6,0,0,0,0,0,0,0,2017-2018
8476853,Morgan Rielly,Defenseman,Toronto Maple Leafs,46,76,0,6,21:35,84,14,-4,0,0,0,0,0,0,2017-2018
8476941,Connor Carrick,Defenseman,Toronto Maple Leafs,8,47,0,4,15:08,53,27,5,0,0,0,0,0,0,2017-2018
8477015,Connor Brown,Forward,Toronto Maple Leafs,14,82,0,14,15:00,28,18,0,0,0,0,0,0,0,2017-2018
8477341,Andreas Johnsson,Forward,Toronto Maple Leafs,1,9,0,2,11:42,5,0,-2,0,0,0,0,0,0,2017-2018
8477512,Frederik Gauthier,Forward,Toronto Maple Leafs,0,9,0,1,8:44,5,0,-4,0,0,0,0,0,0,2017-2018
8477939,William Nylander,Forward,Toronto Maple Leafs,41,82,0,20,16:41,18,10,20,0,0,0,0,0,0,2017-2018
8477953,Kasperi Kapanen,Forward,Toronto Maple Leafs,2,38,0,7,11:14,9,4,-1,0,0,0,0,0,0,2017-2018
8478373,Nikita Soshnikov,Forward,Toronto Maple Leafs,1,15,0,1,11:01,2,4,-2,0,0,0,0,0,0,2017-2018
8478408,Travis Dermott,Defenseman,Toronto Maple Leafs,12,37,0,1,15:59,36,8,16,0,0,0,0,0,0,2017-2018
8478483,Mitchell Marner,Forward,Toronto Maple Leafs,47,82,0,22,16:23,25,26,-1,0,0,0,0,0,0,2017-2018
8479318,Auston Matthews,Forward,Toronto Maple Leafs,29,62,0,34,18:07,61,12,25,0,0,0,0,0,0,2017-2018
8479458,Nikita Zaitsev,Defenseman,Toronto Maple Leafs,8,60,0,5,22:13,134,31,8,0,0,0,0,0,0,2017-2018
8480157,Calle Rosen,Defenseman,Toronto Maple Leafs,1,4,0,0,12:47,0,4,-3,0,0,0,0,0,0,2017-2018
8480158,Andreas Borgman,Defenseman,Toronto Maple Leafs,8,48,0,3,13:41,36,28,4,0,0,0,0,0,0,2017-2018
8470147,Curtis McElhinney,Goalie,Toronto Maple Leafs,0,18,15,0,54:23:00,0,0,0,11,5,2.14479,528,35,3,2017-2018
8475717,Calvin Pickard,Goalie,Toronto Maple Leafs,0,1,1,0,62:35:00,0,0,0,0,0,3.834887,28,4,0,2017-2018
8475883,Frederik Andersen,Goalie,Toronto Maple Leafs,0,66,66,0,58:55:00,0,0,0,38,21,2.808269,2211,182,5,2017-2018
8468508,Justin Williams,Forward,Carolina Hurricanes,35,82,0,16,16:35,42,56,-9,0,0,0,0,0,0,2017-2018
8470740,Lee Stempniak,Forward,Carolina Hurricanes,6,37,0,3,12:28,11,4,-8,0,0,0,0,0,0,2017-2018
8473533,Jordan Staal,Forward,Carolina Hurricanes,27,79,0,19,19:15,32,26,-4,0,0,0,0,0,0,2017-2018
8475323,Marcus Kruger,Forward,Carolina Hurricanes,5,48,0,1,10:50,16,28,-6,0,0,0,0,0,0,2017-2018
8475753,Justin Faulk,Defenseman,Carolina Hurricanes,23,76,0,8,22:16,90,48,-26,0,0,0,0,0,0,2017-2018
8475784,Jeff Skinner,Forward,Carolina Hurricanes,25,82,0,24,16:42,24,34,-27,0,0,0,0,0,0,2017-2018
8475807,Joakim Nordstrom,Forward,Carolina Hurricanes,5,75,0,2,10:34,41,6,-11,0,0,0,0,0,0,2017-2018
8476403,Klas Dahlbeck,Defenseman,Carolina Hurricanes,4,33,0,1,16:21,34,21,-6,0,0,0,0,0,0,2017-2018
8476437,Victor Rask,Forward,Carolina Hurricanes,17,71,0,14,15:22,29,12,0,0,0,0,0,0,0,2017-2018
8476858,Phillip Di Giuseppe,Forward,Carolina Hurricanes,8,49,0,5,10:30,14,17,0,0,0,0,0,0,0,2017-2018
8476882,Teuvo Teravainen,Forward,Carolina Hurricanes,41,82,0,23,16:53,22,14,8,0,0,0,0,0,0,2017-2018
8476934,Brock McGinn,Forward,Carolina Hurricanes,14,80,0,16,14:29,17,22,-12,0,0,0,0,0,0,2017-2018
8476953,Trevor Carrick,Defenseman,Carolina Hurricanes,0,1,0,0,7:32,0,2,0,0,0,0,0,0,0,2017-2018
8476958,Jaccob Slavin,Defenseman,Carolina Hurricanes,22,82,0,8,22:35,154,10,1,0,0,0,0,0,0,2017-2018
8477458,Valentin Zykov,Forward,Carolina Hurricanes,4,10,0,3,13:42,1,2,4,0,0,0,0,0,0,2017-2018
8477488,Brett Pesce,Defenseman,Carolina Hurricanes,16,65,0,3,20:54,101,18,-6,0,0,0,0,0,0,2017-2018
8477496,Elias Lindholm,Forward,Carolina Hurricanes,28,81,0,16,17:53,41,18,-8,0,0,0,0,0,0,2017-2018
8477591,Josh Jooris,Forward,Carolina Hurricanes,3,40,0,3,9:45,11,16,-7,0,0,0,0,0,0,2017-2018
8477845,Trevor van Riemsdyk,Defenseman,Carolina Hurricanes,13,79,0,3,17:03,113,20,9,0,0,0,0,0,0,2017-2018
8477938,Haydn Fleury,Defenseman,Carolina Hurricanes,8,67,0,0,16:47,94,14,-2,0,0,0,0,0,0,2017-2018
8477981,Roland McKeown,Defenseman,Carolina Hurricanes,3,10,0,0,13:24,5,19,3,0,0,0,0,0,0,2017-2018
8477998,Warren Foegele,Forward,Carolina Hurricanes,1,2,0,2,11:55,1,0,3,0,0,0,0,0,0,2017-2018
8478027,Lucas Wallmark,Forward,Carolina Hurricanes,0,11,0,1,9:29,1,2,-4,0,0,0,0,0,0,2017-2018
8478396,Noah Hanifin,Defenseman,Carolina Hurricanes,22,79,0,10,18:51,69,21,-20,0,0,0,0,0,0,2017-2018
8478427,Sebastian Aho,Forward,Carolina Hurricanes,36,78,0,29,17:55,17,24,4,0,0,0,0,0,0,2017-2018
8478462,Nicolas Roy,Forward,Carolina Hurricanes,0,1,0,0,10:46,0,0,-1,0,0,0,0,0,0,2017-2018
8478585,Derek Ryan,Forward,Carolina Hurricanes,23,80,0,15,15:36,27,28,-15,0,0,0,0,0,0,2017-2018
8479511,Janne Kuokkanen,Forward,Carolina Hurricanes,0,4,0,0,11:03,1,0,-3,0,0,0,0,0,0,2017-2018
8480039,Martin Necas,Forward,Carolina Hurricanes,0,1,0,0,6:54,0,0,0,0,0,0,0,0,0,2017-2018
8470320,Cam Ward,Goalie,Carolina Hurricanes,0,43,42,0,57:11:00,0,0,0,23,14,2.732448,1187,112,2,2017-2018
8474152,Scott Darling,Goalie,Carolina Hurricanes,0,43,40,0,57:33:00,0,0,0,13,21,3.175608,1171,131,0,2017-2018
8468001,Derek MacKenzie,Forward,Florida Panthers,11,75,0,3,11:18,45,31,-9,0,0,0,0,0,0,2017-2018
8468085,Radim Vrbata,Forward,Florida Panthers,9,42,0,5,12:54,16,16,-7,0,0,0,0,0,0,2017-2018
8471735,Keith Yandle,Defenseman,Florida Panthers,48,82,0,8,24:29:00,101,35,7,0,0,0,0,0,0,2017-2018
8473465,Jamie McGinn,Forward,Florida Panthers,16,76,0,13,13:27,22,33,-5,0,0,0,0,0,0,2017-2018
8474098,Colton Sceviour,Forward,Florida Panthers,13,76,0,11,13:26,69,24,6,0,0,0,0,0,0,2017-2018
8474149,Evgenii Dadonov,Forward,Florida Panthers,37,74,0,28,18:41,33,8,10,0,0,0,0,0,0,2017-2018
8474230,Micheal Haley,Forward,Florida Panthers,6,75,0,3,7:47,23,212,-13,0,0,0,0,0,0,2017-2018
8475736,Connor Brickley,Forward,Florida Panthers,8,44,0,4,11:53,28,19,-6,0,0,0,0,0,0,2017-2018
8475755,Alexander Petrovic,Defenseman,Florida Panthers,11,67,0,2,14:39,74,98,-2,0,0,0,0,0,0,2017-2018
8475760,Nick Bjugstad,Forward,Florida Panthers,30,82,0,19,15:07,19,41,5,0,0,0,0,0,0,2017-2018
8475796,Mark Pysyk,Defenseman,Florida Panthers,13,82,0,3,18:45,123,20,-8,0,0,0,0,0,0,2017-2018
8476322,Chase Balisy,Forward,Florida Panthers,0,8,0,0,9:49,2,0,-2,0,0,0,0,0,0,2017-2018
8476389,Vincent Trocheck,Forward,Florida Panthers,44,82,0,31,21:21,55,54,-9,0,0,0,0,0,0,2017-2018
8476456,Jonathan Huberdeau,Forward,Florida Panthers,42,82,0,27,19:12,42,32,-2,0,0,0,0,0,0,2017-2018
8476875,Mike Matheson,Defenseman,Florida Panthers,17,81,0,10,21:20,137,61,-1,0,0,0,0,0,0,2017-2018
8477346,MacKenzie Weegar,Defenseman,Florida Panthers,6,60,0,2,14:34,69,32,5,0,0,0,0,0,0,2017-2018
8477452,Ian McCoshen,Defenseman,Florida Panthers,1,38,0,3,15:04,43,25,-10,0,0,0,0,0,0,2017-2018
8477493,Aleksander Barkov,Forward,Florida Panthers,51,79,0,27,22:04,67,14,9,0,0,0,0,0,0,2017-2018
8477583,Curtis Valk,Forward,Florida Panthers,0,1,0,0,3:25,0,0,0,0,0,0,0,0,0,2017-2018
8477932,Aaron Ekblad,Defenseman,Florida Panthers,22,82,0,16,23:23,121,71,9,0,0,0,0,0,0,2017-2018
8477955,Jared McCann,Forward,Florida Panthers,19,68,0,9,13:15,32,30,11,0,0,0,0,0,0,2017-2018
8478211,Dryden Hunt,Forward,Florida Panthers,1,11,0,0,10:33,4,2,-5,0,0,0,0,0,0,2017-2018
8478366,Frank Vatrano,Forward,Florida Panthers,3,41,0,7,10:50,15,34,3,0,0,0,0,0,0,2017-2018
8478843,Denis Malgin,Forward,Florida Panthers,11,51,0,11,13:51,24,6,4,0,0,0,0,0,0,2017-2018
8479404,Henrik Borgstrom,Forward,Florida Panthers,0,4,0,1,12:39,1,0,-1,0,0,0,0,0,0,2017-2018
8479553,Maxim Mamin,Forward,Florida Panthers,1,26,0,3,10:31,9,7,2,0,0,0,0,0,0,2017-2018
8480015,Owen Tippett,Forward,Florida Panthers,0,7,0,1,11:07,4,0,-6,0,0,0,0,0,0,2017-2018
8480164,Henrik Haapala,Forward,Florida Panthers,1,5,0,0,13:42,3,0,0,0,0,0,0,0,0,2017-2018
8466141,Roberto Luongo,Goalie,Florida Panthers,0,35,33,0,56:10:00,0,0,0,18,11,2.472066,1143,81,3,2017-2018
8473503,James Reimer,Goalie,Florida Panthers,0,44,42,0,54:48:00,0,0,0,22,14,2.985797,1373,120,4,2017-2018
8474550,Antti Niemi,Goalie,Florida Panthers,0,24,20,0,50:32:00,0,0,0,7,9,3.115984,710,63,1,2017-2018
8474667,Harri Sateri,Goalie,Florida Panthers,0,9,7,0,54:44:00,0,0,0,4,4,2.923264,271,24,0,2017-2018
8470543,Chris Kunitz,Forward,Tampa Bay Lightning,16,82,0,13,11:56,30,35,8,0,0,0,0,0,0,2017-2018
8470601,Braydon Coburn,Defenseman,Tampa Bay Lightning,14,72,0,1,16:01,75,40,3,0,0,0,0,0,0,2017-2018
8471339,Ryan Callahan,Forward,Tampa Bay Lightning,13,67,0,5,13:19,40,29,-4,0,0,0,0,0,0,2017-2018
8471873,Anton Stralman,Defenseman,Tampa Bay Lightning,14,80,0,4,21:29,100,18,29,0,0,0,0,0,0,2017-2018
8471958,Dan Girardi,Defenseman,Tampa Bay Lightning,12,77,0,6,17:23,155,27,18,0,0,0,0,0,0,2017-2018
