,id,name,position,team,assists,games,games_started,goals,time_on_ice,blocked,penaltymin,plusMinus,wins,losses,gaa,shots_against,goals_against,shutouts,yearid
0,8471233,Travis Zajac,Forward,New Jersey Devils,16.0,69.0,0.0,9.0,17:05,39.0,28.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
1,8472382,Andy Greene,Defenseman,New Jersey Devils,12.0,63.0,0.0,2.0,19:32,155.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
2,8474056,P.K. Subban,Defenseman,New Jersey Devils,11.0,68.0,0.0,7.0,22:07,90.0,79.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
3,8474190,Wayne Simmonds,Forward,New Jersey Devils,17.0,68.0,0.0,8.0,14:55,29.0,66.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
4,8475151,Kyle Palmieri,Forward,New Jersey Devils,20.0,65.0,0.0,25.0,17:06,36.0,41.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
5,8475222,Sami Vatanen,Defenseman,New Jersey Devils,18.0,47.0,0.0,5.0,21:45,80.0,22.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
6,8475791,Taylor Hall,Forward,New Jersey Devils,36.0,65.0,0.0,16.0,19:10,29.0,34.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
7,8476043,Ben Street,Forward,New Jersey Devils,1.0,3.0,0.0,0.0,08:07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
8,8476368,Fredrik Claesson,Defenseman,New Jersey Devils,1.0,5.0,0.0,1.0,14:29,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
9,8476399,Blake Coleman,Forward,New Jersey Devils,11.0,66.0,0.0,21.0,16:43,46.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
10,8476807,Matt Tennyson,Defenseman,New Jersey Devils,3.0,20.0,0.0,0.0,12:08,18.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
11,8476923,Damon Severson,Defenseman,New Jersey Devils,23.0,69.0,0.0,8.0,22:57,97.0,52.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
12,8476941,Connor Carrick,Defenseman,New Jersey Devils,5.0,29.0,0.0,1.0,14:24,39.0,17.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
13,8477038,Nikita Gusev,Forward,New Jersey Devils,31.0,66.0,0.0,13.0,14:41,7.0,12.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
14,8477355,Will Butcher,Defenseman,New Jersey Devils,17.0,56.0,0.0,4.0,17:55,75.0,6.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
15,8477401,John Hayden,Forward,New Jersey Devils,1.0,43.0,0.0,3.0,09:42,27.0,77.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
16,8477425,Miles Wood,Forward,New Jersey Devils,12.0,68.0,0.0,11.0,13:14,26.0,57.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
17,8477509,Mirco Mueller,Defenseman,New Jersey Devils,5.0,50.0,0.0,2.0,17:38,91.0,23.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
18,8477541,Dakota Mermis,Defenseman,New Jersey Devils,3.0,10.0,0.0,1.0,19:13,21.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
19,8477972,Josh Jacobs,Defenseman,New Jersey Devils,0.0,2.0,0.0,0.0,16:35,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
20,8478401,Pavel Zacha,Forward,New Jersey Devils,24.0,65.0,0.0,8.0,16:16,19.0,14.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
21,8478447,Nick Merkley,Forward,New Jersey Devils,1.0,4.0,0.0,1.0,11:21,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
22,8478841,Colton White,Defenseman,New Jersey Devils,0.0,6.0,0.0,0.0,13:59,4.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
23,8478881,Brett Seney,Forward,New Jersey Devils,0.0,2.0,0.0,0.0,09:56,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
24,8479291,Kevin Rooney,Forward,New Jersey Devils,5.0,49.0,0.0,4.0,11:43,32.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
25,8479315,Joey Anderson,Forward,New Jersey Devils,2.0,18.0,0.0,4.0,13:13,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
26,8479407,Jesper Bratt,Forward,New Jersey Devils,16.0,60.0,0.0,16.0,13:58,22.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
27,8479415,Michael McLeod,Forward,New Jersey Devils,2.0,12.0,0.0,0.0,10:13,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
28,8479511,Janne Kuokkanen,Forward,New Jersey Devils,0.0,1.0,0.0,0.0,12:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
29,8480002,Nico Hischier,Forward,New Jersey Devils,22.0,58.0,0.0,14.0,18:03,37.0,12.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
30,8480003,Jesper Boqvist,Forward,New Jersey Devils,0.0,35.0,0.0,4.0,10:56,16.0,8.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
31,8481559,Jack Hughes,Forward,New Jersey Devils,14.0,61.0,0.0,7.0,15:51,21.0,10.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
32,8471239,Cory Schneider,Goalie,New Jersey Devils,0.0,13.0,11.0,0.0,52:15,0.0,0.0,0.0,3.0,6.0,3.5332,355.0,40.0,1.0,2019-2020
33,8475839,Louis Domingue,Goalie,New Jersey Devils,0.0,17.0,15.0,0.0,47:11,0.0,0.0,0.0,3.0,9.0,3.814,433.0,51.0,0.0,2019-2020
34,8478406,Mackenzie Blackwood,Goalie,New Jersey Devils,0.0,47.0,43.0,0.0,57:06,0.0,0.0,0.0,22.0,14.0,2.772,1452.0,124.0,3.0,2019-2020
35,8480213,Gilles Senn,Goalie,New Jersey Devils,0.0,2.0,1.0,0.0,35:02,0.0,0.0,0.0,0.0,1.0,3.4245,41.0,4.0,0.0,2019-2020
36,8470187,Johnny Boychuk,Defenseman,New York Islanders,9.0,64.0,0.0,2.0,17:17,128.0,14.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
37,8471217,Andrew Ladd,Forward,New York Islanders,0.0,4.0,0.0,1.0,11:57,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
38,8472382,Andy Greene,Defenseman,New York Islanders,12.0,63.0,0.0,2.0,19:32,155.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
39,8473463,Leo Komarov,Forward,New York Islanders,10.0,48.0,0.0,4.0,12:35,29.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
40,8473504,Cal Clutterbuck,Forward,New York Islanders,4.0,37.0,0.0,3.0,13:25,38.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
41,8473544,Derick Brassard,Forward,New York Islanders,22.0,66.0,0.0,10.0,13:41,24.0,16.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
42,8474573,Josh Bailey,Forward,New York Islanders,29.0,68.0,0.0,14.0,16:53,48.0,10.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
43,8474586,Jordan Eberle,Forward,New York Islanders,24.0,58.0,0.0,16.0,17:48,39.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
44,8474709,Matt Martin,Forward,New York Islanders,3.0,55.0,0.0,5.0,10:25,24.0,40.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
45,8475181,Nick Leddy,Defenseman,New York Islanders,18.0,60.0,0.0,3.0,21:06,72.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
46,8475231,Casey Cizikas,Forward,New York Islanders,4.0,48.0,0.0,10.0,14:17,39.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
47,8475314,Anders Lee,Forward,New York Islanders,23.0,68.0,0.0,20.0,18:17,50.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
48,8475754,Brock Nelson,Forward,New York Islanders,28.0,68.0,0.0,26.0,18:51,44.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
49,8475832,Tom Kuhnhackl,Forward,New York Islanders,3.0,28.0,0.0,3.0,11:17,22.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
50,8476419,Jean-Gabriel Pageau,Forward,New York Islanders,16.0,67.0,0.0,26.0,19:09,53.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
51,8476429,Scott Mayfield,Defenseman,New York Islanders,8.0,67.0,0.0,5.0,19:56,117.0,53.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
52,8476917,Adam Pelech,Defenseman,New York Islanders,8.0,38.0,0.0,1.0,21:07,83.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
53,8477506,Ryan Pulock,Defenseman,New York Islanders,25.0,68.0,0.0,10.0,22:24,139.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
54,8477527,Ross Johnston,Forward,New York Islanders,1.0,32.0,0.0,3.0,07:59,14.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
55,8477936,Michael Dal Colle,Forward,New York Islanders,6.0,53.0,0.0,4.0,11:47,21.0,12.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
56,8478038,Devon Toews,Defenseman,New York Islanders,22.0,68.0,0.0,6.0,20:30,75.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
57,8478367,Cole Bardreau,Forward,New York Islanders,1.0,10.0,0.0,1.0,08:52,1.0,6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
58,8478445,Mathew Barzal,Forward,New York Islanders,41.0,68.0,0.0,19.0,20:02,43.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
59,8478463,Anthony Beauvillier,Forward,New York Islanders,21.0,68.0,0.0,18.0,17:15,36.0,15.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
60,8479356,Kieffer Bellows,Forward,New York Islanders,1.0,8.0,0.0,2.0,10:39,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
61,8479526,Otto Koivula,Forward,New York Islanders,0.0,12.0,0.0,0.0,07:54,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
62,8480789,Oliver Wahlstrom,Forward,New York Islanders,0.0,9.0,0.0,0.0,10:17,4.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
63,8480865,Noah Dobson,Defenseman,New York Islanders,6.0,34.0,0.0,1.0,13:16,31.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
64,8471306,Thomas Greiss,Goalie,New York Islanders,0.0,31.0,29.0,0.0,51:28,0.0,0.0,0.0,16.0,9.0,2.7445,838.0,73.0,0.0,2019-2020
65,8473575,Semyon Varlamov,Goalie,New York Islanders,0.0,45.0,39.0,0.0,55:56,0.0,0.0,0.0,19.0,14.0,2.6218,1278.0,110.0,2.0,2019-2020
66,8471686,Marc Staal,Defenseman,New York Rangers,9.0,52.0,0.0,2.0,17:38,76.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
67,8474090,Brendan Smith,Defenseman,New York Rangers,5.0,62.0,0.0,3.0,11:06,41.0,71.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
68,8474230,Micheal Haley,Forward,New York Rangers,0.0,22.0,0.0,1.0,05:31,6.0,50.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
69,8475184,Chris Kreider,Forward,New York Rangers,21.0,63.0,0.0,24.0,17:14,42.0,58.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
70,8475735,Greg McKegg,Forward,New York Rangers,4.0,53.0,0.0,5.0,09:33,24.0,17.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
71,8475855,Jesper Fast,Forward,New York Rangers,17.0,69.0,0.0,12.0,16:36,53.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
72,8476396,Steven Fogarty,Forward,New York Rangers,0.0,7.0,0.0,0.0,05:53,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
73,8476458,Ryan Strome,Forward,New York Rangers,41.0,70.0,0.0,18.0,19:35,32.0,48.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
74,8476459,Mika Zibanejad,Forward,New York Rangers,34.0,57.0,0.0,41.0,21:37,49.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
75,8476480,Vladislav Namestnikov,Forward,New York Rangers,14.0,65.0,0.0,17.0,15:03,47.0,45.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
76,8476858,Phillip Di Giuseppe,Forward,New York Rangers,3.0,20.0,0.0,1.0,11:17,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
77,8476869,Brady Skjei,Defenseman,New York Rangers,16.0,67.0,0.0,8.0,20:41,96.0,45.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
78,8476885,Jacob Trouba,Defenseman,New York Rangers,20.0,70.0,0.0,7.0,22:33,128.0,61.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
79,8476922,Boo Nieves,Forward,New York Rangers,0.0,4.0,0.0,0.0,07:31,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
80,8477402,Pavel Buchnevich,Forward,New York Rangers,30.0,68.0,0.0,16.0,16:55,22.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
81,8477950,Tony DeAngelo,Defenseman,New York Rangers,38.0,68.0,0.0,15.0,19:17,57.0,47.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
82,8477962,Brendan Lemieux,Forward,New York Rangers,12.0,59.0,0.0,6.0,12:52,52.0,111.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
83,8478550,Artemi Panarin,Forward,New York Rangers,63.0,69.0,0.0,32.0,20:36,18.0,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
84,8479323,Adam Fox,Defenseman,New York Rangers,34.0,70.0,0.0,8.0,18:54,92.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
85,8479324,Ryan Lindgren,Defenseman,New York Rangers,13.0,60.0,0.0,1.0,16:34,70.0,47.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
86,8479328,Julien Gauthier,Forward,New York Rangers,3.0,17.0,0.0,0.0,08:16,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
87,8479333,Libor Hajek,Defenseman,New York Rangers,5.0,28.0,0.0,0.0,15:59,44.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
88,8479353,Brett Howden,Forward,New York Rangers,10.0,70.0,0.0,9.0,13:08,67.0,28.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
89,8479364,Tim Gettinger,Forward,New York Rangers,1.0,2.0,0.0,0.0,08:23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
90,8480072,Lias Andersson,Forward,New York Rangers,1.0,17.0,0.0,0.0,09:32,8.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
91,8480078,Filip Chytil,Forward,New York Rangers,9.0,60.0,0.0,14.0,14:50,31.0,10.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
92,8481554,Kaapo Kakko,Forward,New York Rangers,13.0,66.0,0.0,10.0,14:16,11.0,14.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
93,8468685,Henrik Lundqvist,Goalie,New York Rangers,0.0,30.0,26.0,0.0,53:13,0.0,0.0,0.0,10.0,12.0,3.1564,883.0,84.0,1.0,2019-2020
94,8478048,Igor Shesterkin,Goalie,New York Rangers,0.0,12.0,12.0,0.0,57:37,0.0,0.0,0.0,10.0,2.0,2.516,424.0,29.0,0.0,2019-2020
95,8480382,Alexandar Georgiev,Goalie,New York Rangers,0.0,34.0,32.0,0.0,55:38,0.0,0.0,0.0,17.0,14.0,3.0448,1063.0,96.0,2.0,2019-2020
96,8470775,Nate Thompson,Forward,Philadelphia Flyers,11.0,70.0,0.0,4.0,12:47,50.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
97,8471702,Matt Niskanen,Defenseman,Philadelphia Flyers,25.0,68.0,0.0,8.0,21:54,84.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
98,8473485,Chris Stewart,Forward,Philadelphia Flyers,1.0,16.0,0.0,0.0,07:46,4.0,21.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
99,8473512,Claude Giroux,Forward,Philadelphia Flyers,32.0,69.0,0.0,21.0,18:59,16.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
100,8474027,Justin Braun,Defenseman,Philadelphia Flyers,16.0,62.0,0.0,3.0,17:16,84.0,18.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
101,8474037,James van Riemsdyk,Forward,Philadelphia Flyers,21.0,66.0,0.0,19.0,14:54,18.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
102,8474161,Jakub Voracek,Forward,Philadelphia Flyers,44.0,69.0,0.0,12.0,17:02,21.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
103,8474683,Derek Grant,Forward,Philadelphia Flyers,10.0,56.0,0.0,15.0,13:54,25.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
104,8475752,Tyler Pitlick,Forward,Philadelphia Flyers,12.0,63.0,0.0,8.0,12:02,42.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
105,8475763,Kevin Hayes,Forward,Philadelphia Flyers,18.0,69.0,0.0,23.0,17:43,22.0,34.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
106,8476404,Andy Andreoff,Forward,Philadelphia Flyers,1.0,14.0,0.0,0.0,08:32,4.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
107,8476461,Sean Couturier,Forward,Philadelphia Flyers,37.0,69.0,0.0,22.0,19:49,26.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
108,8476872,Scott Laughton,Forward,Philadelphia Flyers,14.0,49.0,0.0,13.0,14:36,26.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
109,8476906,Shayne Gostisbehere,Defenseman,Philadelphia Flyers,7.0,42.0,0.0,5.0,18:17,37.0,20.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
110,8477290,Michael Raffl,Forward,Philadelphia Flyers,12.0,58.0,0.0,8.0,12:22,25.0,14.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
111,8477462,Robert Hagg,Defenseman,Philadelphia Flyers,10.0,49.0,0.0,3.0,15:35,79.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
112,8477502,Samuel Morin,Forward,Philadelphia Flyers,0.0,1.0,0.0,0.0,12:32,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
113,8477948,Travis Sanheim,Defenseman,Philadelphia Flyers,17.0,69.0,0.0,8.0,20:09,79.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
114,8477979,Nicolas Aube-Kubel,Forward,Philadelphia Flyers,8.0,36.0,0.0,7.0,11:17,16.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
115,8478017,Mark Friedman,Defenseman,Philadelphia Flyers,1.0,6.0,0.0,0.0,13:35,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
116,8478067,Oskar Lindblom,Forward,Philadelphia Flyers,7.0,30.0,0.0,11.0,17:36,16.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
117,8478436,David Kase,Forward,Philadelphia Flyers,0.0,6.0,0.0,1.0,09:46,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
118,8478439,Travis Konecny,Forward,Philadelphia Flyers,37.0,66.0,0.0,24.0,16:48,30.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
119,8478500,Ivan Provorov,Defenseman,Philadelphia Flyers,23.0,69.0,0.0,13.0,24:50,111.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
120,8478844,Mikhail Vorobyev,Forward,Philadelphia Flyers,2.0,20.0,0.0,1.0,10:25,3.0,6.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
121,8479026,Philippe Myers,Defenseman,Philadelphia Flyers,12.0,50.0,0.0,4.0,17:06,44.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
122,8479358,Carsen Twarynski,Forward,Philadelphia Flyers,0.0,15.0,0.0,1.0,10:40,8.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
123,8479382,Connor Bunnaman,Forward,Philadelphia Flyers,1.0,21.0,0.0,1.0,09:16,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
124,8479424,German Rubtsov,Forward,Philadelphia Flyers,0.0,4.0,0.0,0.0,06:48,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
125,8480028,Morgan Frost,Forward,Philadelphia Flyers,5.0,20.0,0.0,2.0,13:41,4.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
126,8480797,Joel Farabee,Forward,Philadelphia Flyers,13.0,52.0,0.0,8.0,14:06,18.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
127,8470880,Brian Elliott,Goalie,Philadelphia Flyers,0.0,31.0,27.0,0.0,53:59,0.0,0.0,0.0,16.0,7.0,2.8676,796.0,80.0,2.0,2019-2020
128,8479312,Alex Lyon,Goalie,Philadelphia Flyers,0.0,3.0,2.0,0.0,45:06,0.0,0.0,0.0,1.0,1.0,3.5472,73.0,8.0,0.0,2019-2020
129,8479394,Carter Hart,Goalie,Philadelphia Flyers,0.0,43.0,40.0,0.0,54:47,0.0,0.0,0.0,24.0,13.0,2.4195,1100.0,95.0,1.0,2019-2020
130,8466139,Patrick Marleau,Forward,Pittsburgh Penguins,11.0,66.0,0.0,11.0,15:34,24.0,14.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
131,8471215,Evgeni Malkin,Forward,Pittsburgh Penguins,49.0,55.0,0.0,25.0,19:31,22.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
132,8471675,Sidney Crosby,Forward,Pittsburgh Penguins,31.0,41.0,0.0,16.0,20:16,17.0,15.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
133,8471677,Jack Johnson,Defenseman,Pittsburgh Penguins,8.0,67.0,0.0,3.0,19:27,97.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
134,8471724,Kris Letang,Defenseman,Pittsburgh Penguins,29.0,61.0,0.0,15.0,25:43,91.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
135,8471887,Patric Hornqvist,Forward,Pittsburgh Penguins,15.0,52.0,0.0,17.0,15:56,41.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
136,8474602,Justin Schultz,Defenseman,Pittsburgh Penguins,9.0,46.0,0.0,3.0,19:52,50.0,6.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
137,8475208,Brian Dumoulin,Defenseman,Pittsburgh Penguins,7.0,28.0,0.0,1.0,21:03,35.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
138,8475461,Andrew Agozzino,Forward,Pittsburgh Penguins,2.0,22.0,0.0,1.0,07:21,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
139,8475722,Jason Zucker,Forward,Pittsburgh Penguins,21.0,60.0,0.0,20.0,16:20,23.0,21.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
140,8475760,Nick Bjugstad,Forward,Pittsburgh Penguins,1.0,13.0,0.0,1.0,12:14,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
141,8475790,Erik Gudbranson,Defenseman,Pittsburgh Penguins,5.0,51.0,0.0,4.0,19:22,58.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
142,8475810,Bryan Rust,Forward,Pittsburgh Penguins,29.0,55.0,0.0,27.0,19:45,35.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
143,8475902,Zach Trotman,Defenseman,Pittsburgh Penguins,0.0,8.0,0.0,0.0,14:42,10.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
144,8476474,Stefan Noesen,Forward,Pittsburgh Penguins,2.0,40.0,0.0,7.0,11:31,17.0,32.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
145,8476851,Alex Galchenyuk,Forward,Pittsburgh Penguins,16.0,59.0,0.0,8.0,12:18,17.0,16.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
146,8476927,Teddy Blueger,Forward,Pittsburgh Penguins,13.0,69.0,0.0,9.0,15:48,35.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
147,8476974,Thomas Di Pauli,Forward,Pittsburgh Penguins,0.0,2.0,0.0,0.0,05:59,1.0,10.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
148,8477010,Joseph Blandisi,Forward,Pittsburgh Penguins,3.0,21.0,0.0,2.0,08:12,9.0,10.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
149,8477244,Chad Ruhwedel,Defenseman,Pittsburgh Penguins,4.0,41.0,0.0,2.0,14:46,25.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
150,8477404,Jake Guentzel,Forward,Pittsburgh Penguins,23.0,39.0,0.0,20.0,20:37,19.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
151,8477839,Conor Sheary,Forward,Pittsburgh Penguins,13.0,63.0,0.0,10.0,13:06,26.0,10.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-2020
